zoneId	Latitude	Longitude
1105	45.0566105285139	-93.3187246627256
1106	45.0511513269636	-93.3320765789208
1107	45.0479801648178	-93.3453316486638
1108	45.06036792959	-93.3509615618352
1109	45.065227732747	-93.3355451376499
111	45.215210242235	-93.2500991270234
1110	45.0725417863213	-93.3402787043132
1111	45.0717312791685	-93.3603953876831
1112	45.0717628358937	-93.3804359341922
1113	45.0735394107964	-93.3964016894352
1114	45.0617834284104	-93.3955995940457
1115	45.0600870988674	-93.379879028539
1116	45.0604700647676	-93.3666932418462
1117	45.0504702649636	-93.3574919292136
1118	45.051905679085	-93.3715122685664
1119	45.0538456124471	-93.3858972163784
112	45.2272089257182	-93.2493354990545
1120	45.0543176921775	-93.3955827962033
1121	45.0472482031163	-93.3955925006334
1122	45.0473689871558	-93.385467846273
1123	45.0465459176171	-93.3703354926699
1124	45.0436303543354	-93.3566298974315
1125	45.0413668482732	-93.3482737185935
1126	45.0359490620754	-93.3488268880584
1127	45.0360789244961	-93.3556181755059
1128	45.0382171470878	-93.3651829873494
1129	45.0382592926727	-93.3753068531562
113	45.2454208382283	-93.2502885927123
1130	45.0383372868591	-93.3853558615311
1131	45.0386099941295	-93.3955223682676
1132	45.0277007188408	-93.3954688688195
1133	45.0274326828063	-93.3853719009618
1134	45.0273476411154	-93.3701744221403
1135	45.0269038731453	-93.3539609097824
1136	45.0166613923175	-93.3540240708512
1137	45.0182471935291	-93.3701395163959
1138	45.0182313624236	-93.3854231357068
1139	45.018392739205	-93.3955394102364
114	45.2605759104631	-93.2493383070028
1140	45.0110097718535	-93.3956569510706
1141	45.0110580742993	-93.3855103906715
1142	45.010965741835	-93.3701694391717
1143	45.0059641449699	-93.3552068400779
1144	44.9962708068207	-93.3553969745207
1145	45.0032569236983	-93.3663111217157
1146	45.0002133299832	-93.3736814125568
1147	44.9918853298931	-93.3717401634027
1148	44.9999228101081	-93.3905046449298
1149	44.9885357046611	-93.3851771882483
115	45.276341356861	-93.2493053239115
1150	44.9880437913728	-93.395740974988
1151	44.9788590634239	-93.3954073630018
1152	44.9789123530228	-93.3854595085985
1153	44.9730031010241	-93.3722388424814
1154	44.9787780264195	-93.3742512986101
1155	44.9861713154178	-93.3684668683859
1156	44.9888738838064	-93.3544185330621
1157	44.9813480179411	-93.3570109270601
1158	44.9768873327328	-93.3609803497378
1159	44.9726306762437	-93.3571745926314
116	45.2921901943293	-93.2509563595156
1160	44.9739585031017	-93.3469434370817
1161	44.9739644570567	-93.3351876630881
1162	44.9808409308522	-93.3331236657305
1163	44.9912492992592	-93.3291143437353
1164	44.9935970797168	-93.3432508541608
1165	45.0106004795004	-93.3253699378008
1166	45.0084957353698	-93.3343492463942
1167	45.0097307072948	-93.3440931020164
1168	45.0260655838479	-93.3430216806493
1169	45.0242820006644	-93.3342613952538
117	45.291411812229	-93.2185261705
1170	45.0237669276098	-93.3241166370523
1171	45.0325493379455	-93.3268075905463
1172	45.0331008213768	-93.3428527453119
1173	45.0371116757995	-93.3355382331944
1174	45.0428048047871	-93.3239347862583
1175	45.0475965474655	-93.3094604386228
1176	45.0474749423839	-93.2902184303723
1177	45.0391906711742	-93.2895814805243
1178	45.041698072938	-93.307407351707
1179	45.0392629803412	-93.3177560574617
118	45.2752884708023	-93.2130212318827
1180	45.0378914596292	-93.3075938399318
1181	45.0340232503034	-93.2933609132735
1182	45.0333889149846	-93.3021914625416
1183	45.0337454462006	-93.3111230972303
1184	45.0340149549305	-93.3161417858032
1185	45.0277159002013	-93.3160654301468
1186	45.0277099764673	-93.3109590448705
1187	45.0276828479082	-93.3020166065735
1188	45.0275478134653	-93.2909346283836
1189	45.027654011529	-93.283185201321
119	45.2571321762748	-93.2187612350807
1190	45.0182542878152	-93.2796565099495
1191	45.0182105045359	-93.2854464504434
1192	45.0185454160686	-93.291814297514
1193	45.0185972059889	-93.2993950734706
1194	45.0186550490021	-93.3057316246192
1195	45.0186682470896	-93.3108162552661
1196	45.0186773963077	-93.3159062179967
1197	45.0114406195759	-93.3150862952201
1198	45.009332763747	-93.3105783950372
1199	45.0095966101497	-93.3018980957127
12	45.3777195583245	-93.3347811766996
120	45.2412012612951	-93.2250068111658
1200	45.0029734043739	-93.301159173892
1201	45.0022493645403	-93.3109849049308
1202	45.0047422786872	-93.3160762643813
1203	44.9951892660501	-93.3159052448423
1204	44.9951530788841	-93.3107794538461
1205	44.996065587737	-93.3024775431647
1206	44.987961551166	-93.3032433165283
1207	44.9879390673269	-93.3108289788749
1208	44.9877971321183	-93.3159421430185
1209	44.9806827650224	-93.3133326185457
121	45.2271206203992	-93.2239283373952
1210	44.9736778188307	-93.3185440184079
1211	44.975802027401	-93.2995302422751
1212	44.9823775910123	-93.2973258277279
1213	44.9876205051842	-93.2939020709377
1214	44.9907463207152	-93.289632834572
1215	44.9955556082578	-93.2918173909346
1216	44.9957865876488	-93.2856962525026
1217	44.9953866816377	-93.2790626721989
1218	45.0025744285657	-93.2783664743359
1219	45.0025474992424	-93.2853355376989
122	45.2151620892668	-93.2242987741428
1220	45.0025402405195	-93.2918158988055
1221	45.009532271911	-93.2917836945105
1222	45.0095262974684	-93.285299148667
1223	45.0094646555926	-93.2782811391333
1224	45.0235400880225	-93.27241611923
1225	45.0302774142233	-93.2667912368941
1226	45.010144817561	-93.2594917283118
1227	45.0090923288914	-93.2686373575334
1228	45.001793954824	-93.26845368634
1229	45.0019750613891	-93.2603195598016
123	45.217523705811	-93.1857433742415
1230	45.0016161236338	-93.2535512131898
1231	44.9956543107518	-93.2527735271745
1232	44.9950805007842	-93.2591039008417
1233	44.9972750631919	-93.2656714596251
1234	44.9962190897573	-93.271434902242
1235	44.9925687114048	-93.2648904197602
1236	44.9870963116906	-93.2627812229641
1237	44.9872053967377	-93.2580584828035
1238	44.9824421624932	-93.2510656312837
1239	44.9898362705468	-93.2543398935299
124	45.2266206351645	-93.1992376529319
1240	44.987459683838	-93.2458224601696
1241	44.9930902318928	-93.2472149226776
1242	44.9944300864142	-93.2409399359183
1243	45.0003164889822	-93.2445601562793
1244	45.003210017089	-93.2495325005884
1245	45.0096346016209	-93.2513093365567
1246	45.0197355275436	-93.2549917501567
1247	45.0303295580767	-93.2549719547273
1248	45.0316062175643	-93.2422105192156
1249	45.0259773009248	-93.2415907326601
125	45.237811051995	-93.2018883313159
1250	45.0225353650586	-93.2427277920857
1251	45.0167989500371	-93.242232522806
1252	45.0095629074763	-93.2422573334689
1253	45.0030972557832	-93.2408661193606
1254	45.0043848807944	-93.2320577120543
1255	45.0095849689861	-93.2319467209359
1256	45.017379347515	-93.2326795437234
1257	45.0241384216978	-93.2311681948752
1258	45.0316646387651	-93.2320105049187
1259	45.0317084916111	-93.2225485715465
126	45.2533542525167	-93.1931161870378
1260	45.0317531976938	-93.2130993519912
1261	45.0237540743945	-93.2138108523781
1262	45.0232429525528	-93.2223734435882
1263	45.0140140117143	-93.2232383415781
1264	45.0069051237809	-93.2196512197066
1265	45.01393252864	-93.2110595184099
1266	45.0029559526424	-93.2095202330821
1267	45.0006461413549	-93.2186378650824
1268	45.000338758919	-93.2320745181136
1269	44.9963426669761	-93.2309065493421
127	45.2732441439361	-93.1714434809393
1270	44.9938379099776	-93.2342542210588
1271	44.9953505451449	-93.2188314641807
1272	44.9962721203645	-93.2095067671239
1273	44.9897143620501	-93.2220219480732
1274	44.9859953555294	-93.2254294294155
1275	44.9854178461863	-93.2119460073971
1276	44.9803075499652	-93.2160973426099
1277	44.9735434119429	-93.2146600514445
1278	44.9792556586066	-93.2276422046923
1279	44.9835059528138	-93.2369617385112
128	45.2531091595716	-93.1681671723616
1280	44.9768077993153	-93.2355369846086
1281	44.9707950839171	-93.2299466000141
1282	44.9697286116472	-93.2195651465268
1283	44.9656511312447	-93.2118225764599
1284	44.9610142925606	-93.2153957717298
1285	44.9576183020521	-93.2215880334664
1286	44.9510850347957	-93.2152715486682
1287	44.941276799396	-93.2043512483099
1288	44.9413063575357	-93.2114694018044
1289	44.9379909068823	-93.2207731452267
129	45.232969078708	-93.1728376871087
1290	44.9448830998516	-93.2211989061052
1291	44.9450858449297	-93.2294648177014
1292	44.9438616365705	-93.2331334388316
1293	44.9524419757248	-93.2379320257008
1294	44.951986677618	-93.2308761397204
1295	44.9606504900538	-93.2301455011342
1296	44.9608440194564	-93.2417175731913
1297	44.9664133483497	-93.2423899511237
1298	44.9684129391633	-93.2371256068031
1299	44.9747516597236	-93.2443993390632
13	45.3632567393004	-93.2758643801224
130	45.2410427340955	-93.15041822221
1300	44.9686807424931	-93.2503529024772
1301	44.9642333386033	-93.2565705481531
1302	44.9591301370506	-93.2574754051919
1303	44.95850089892	-93.2489037495897
1304	44.9515047254632	-93.2439500842124
1305	44.9519494749495	-93.2499344449467
1306	44.9537415456786	-93.25754427698
1307	44.9501540119495	-93.2575727856254
1308	44.9501147031392	-93.2684208629788
1309	44.9536425880973	-93.2672653201489
131	45.289562384457	-93.1730529320075
1310	44.9590773715654	-93.2661186444249
1311	44.9642117498396	-93.2660377811804
1312	44.9675336667058	-93.2663113815072
1313	44.9707520105015	-93.2669888694385
1314	44.9684532887878	-93.2587706306232
1315	44.9727564780162	-93.2655798324243
1316	44.9747005631237	-93.2639793508879
1317	44.9771088001105	-93.2618830500338
1318	44.9730518738913	-93.2554609460096
1319	44.9785757983315	-93.2543475468721
132	45.3050733480685	-93.1528429820825
1320	44.9827298122146	-93.2645842974046
1321	44.9851119539645	-93.2686828005938
1322	44.9893546766341	-93.2737703077174
1323	44.9873282878366	-93.2787450082614
1324	44.985720526753	-93.2821370583215
1325	44.9810035917861	-93.2734668899468
1326	44.9802185128993	-93.2695243173959
1327	44.9791580773717	-93.2666718741914
1328	44.9766912848167	-93.2686823412361
1329	44.9779943557378	-93.2718788742206
133	45.3101300560169	-93.1805353903612
1330	44.9753530532646	-93.2717361450628
1331	44.9729340179969	-93.2737901281207
1332	44.9751919756798	-93.2771301684058
1333	44.9775091737223	-93.2785149154522
1334	44.9820844557272	-93.2841532042409
1335	44.9772748898051	-93.2843496817497
1336	44.9742008980379	-93.2845194072146
1337	44.9708409293323	-93.2827669864553
1338	44.9664385311278	-93.2843796863537
1339	44.9693418727564	-93.2777069535159
134	45.3088631450268	-93.2220591193201
1340	44.9687772510928	-93.2741370496399
1341	44.9685722572072	-93.2707531369621
1342	44.9645191646397	-93.27118098011
1343	44.9646845201101	-93.2746382431132
1344	44.9644667843071	-93.2778802667397
1345	44.9638223050733	-93.2831978394748
1346	44.9591191981404	-93.2838203828943
1347	44.9591092520473	-93.2780989723269
1348	44.9591143456139	-93.2746658634779
1349	44.9591950884924	-93.2711989065662
135	45.3088260147497	-93.2503892974125
1350	44.9538513745781	-93.2757007696227
1351	44.9502268561558	-93.2769072032347
1352	44.9537439485056	-93.2838564249119
1353	44.9501539438372	-93.2838811301328
1354	44.9501575666709	-93.2931776754872
1355	44.9536989101336	-93.2928318615391
1356	44.9591402889645	-93.2910451776989
1357	44.9659573070818	-93.2967052746822
1358	44.9635966333822	-93.3044641432237
1359	44.9597832060378	-93.2984586421202
136	45.3379087585919	-93.2511210111229
1360	44.9543749062308	-93.301884727817
1361	44.9502715669909	-93.3020341622629
1362	44.9425680625525	-93.3037651514782
1363	44.9261637225416	-93.308469195683
1364	44.9277139083709	-93.3240510943015
1365	44.9382787293039	-93.3193061058527
1366	44.9466523949645	-93.3167308264907
1367	44.9517297389177	-93.3144599505294
1368	44.9528481221921	-93.3239017803679
1369	44.9604228820302	-93.3248736302258
137	45.3633801920909	-93.2511133452745
1370	44.9625166215198	-93.3175851131326
1371	44.9682822145036	-93.3193412037635
1372	44.9667644652529	-93.336374283762
1373	44.959611328846	-93.3364633461785
1374	44.9521806694402	-93.3385391118369
1375	44.9552698818073	-93.3520794789256
1376	44.9667958670647	-93.3460448470941
1377	44.9647154588569	-93.3543653284229
1378	44.9667292873895	-93.3652365808103
1379	44.960091665426	-93.3649532860829
138	45.3458568612379	-93.2141884313555
1380	44.9537473833526	-93.364039448201
1381	44.9527189761027	-93.3759678055902
1382	44.957003917409	-93.3770058425266
1383	44.9648259946203	-93.3760502111142
1384	44.964651120866	-93.3911370376354
1385	44.9535929397775	-93.3929512091819
1386	44.9506711903296	-93.3899137305141
1387	44.9440826918675	-93.3896164236234
1388	44.9370777147226	-93.3898637433506
1389	44.94315444494	-93.3758376818496
139	45.3408049921927	-93.1690333320609
1390	44.9442913310206	-93.3658331095699
1391	44.9468262492182	-93.3567452987424
1392	44.9428065127139	-93.3547209295785
1393	44.9468710292579	-93.3415791215449
1394	44.9418746078567	-93.3347535692807
1395	44.9290245213547	-93.3350517637975
1396	44.9170037773614	-93.3341497202258
1397	44.9154574448419	-93.3448947647682
1398	44.9248752403027	-93.3454562659111
1399	44.9377149507546	-93.3444416811257
14	45.3623476467667	-93.3025260769716
140	45.3748279689205	-93.1707352473412
1400	44.9358579777301	-93.3541123002464
1401	44.932384998724	-93.3624487363091
1402	44.9245631382856	-93.355629793325
1403	44.9169477465095	-93.3620556771362
1404	44.9212972711244	-93.3759701655665
1405	44.9292146087061	-93.3741261490857
1406	44.9336766572416	-93.3779610089149
1407	44.9294922312565	-93.3924143885511
1408	44.9208856595663	-93.3933692450165
1409	44.9113161534072	-93.3916890754647
141	45.3828831347189	-93.2197774532621
1410	44.9078880056467	-93.3701330159777
1411	44.8989546931564	-93.392140842732
1412	44.8806134974798	-93.3902336473856
1413	44.8660383698033	-93.3875037045937
1414	44.8659046711962	-93.3706246876469
1415	44.8612026042897	-93.3694463114951
1416	44.8613621664157	-93.3554014870095
1417	44.8694614613202	-93.3570577362878
1418	44.8740932999746	-93.3730453610408
1419	44.880036940168	-93.3663961311139
142	45.3847828282132	-93.2501312206827
1420	44.8794571998907	-93.3551685638047
1421	44.8863669272049	-93.3581720561632
1422	44.8848185901203	-93.377574803472
1423	44.8944986379261	-93.37617526466
1424	44.8928521668694	-93.3598883741874
1425	44.8899593447125	-93.3423836868889
1426	44.8959884614281	-93.3445761225735
1427	44.902664535629	-93.3570538489766
1428	44.9055851276147	-93.3444430964237
1429	44.9089283426683	-93.3341177469761
143	45.4066867545493	-93.2484956496875
1430	44.9016906929664	-93.3340896725638
1431	44.8933018655582	-93.3335006240718
1432	44.8916186294314	-93.3246744595364
1433	44.8925676259925	-93.3137403979036
1434	44.9003881827585	-93.313520872527
1435	44.8988671117536	-93.3233540497504
1436	44.9075913665098	-93.3244359153803
1437	44.9092854330667	-93.3141919649358
1438	44.917794942399	-93.3239018141519
1439	44.9172010459096	-93.3149663452259
144	45.4007303915766	-93.1839550141969
1440	44.9171404159786	-93.3060517306833
1441	44.9107968307173	-93.3047614242746
1442	44.9073592820016	-93.2990465290805
1443	44.9005828750842	-93.2995793534388
1444	44.8938908965758	-93.2990589227052
1445	44.8939464289862	-93.2854264626278
1446	44.8943306329799	-93.2765722972879
1447	44.903123605062	-93.2764458319472
1448	44.9025473122721	-93.2835221209596
1449	44.9104358172766	-93.2765266895234
145	45.3989601619911	-93.1210466842916
1450	44.9097788649976	-93.2827040949705
1451	44.9103736340472	-93.2927994936455
1452	44.9161593252515	-93.2938406769644
1453	44.9160182361325	-93.2831520993967
1454	44.9160983372041	-93.2763342914829
1455	44.9232764681821	-93.2763122365499
1456	44.9232312827013	-93.2811791631576
1457	44.92319942055	-93.2863660343015
1458	44.9230400268335	-93.2927071868583
1459	44.9329126743673	-93.2971981393464
146	45.3998236236013	-93.0611911281259
1460	44.930448507564	-93.2863223431688
1461	44.9304739952526	-93.2811515726204
1462	44.9305124850764	-93.276287317407
1463	44.9368278886545	-93.2772167229297
1464	44.9368010732437	-93.2839831228977
1465	44.9439373637467	-93.293238018755
1466	44.943935268722	-93.2839331801528
1467	44.9439323748613	-93.2772223571168
1468	44.943950263145	-93.2712136909531
1469	44.9439604392523	-93.2651594896336
147	45.3704876859939	-93.0471744661854
1470	44.9439578902737	-93.2575502956388
1471	44.9439593024073	-93.2499413235024
1472	44.9435968921961	-93.2412610675894
1473	44.936838986768	-93.2396660941292
1474	44.9368358817485	-93.2498868044294
1475	44.936843151943	-93.2574666578365
1476	44.9368610469252	-93.2650522897553
1477	44.9368497449746	-93.2711366490994
1478	44.9305046920745	-93.2711062617462
1479	44.9305490061667	-93.2650178033892
148	45.3781077198013	-93.0950684518767
1480	44.9305353976019	-93.2574446082202
1481	44.9305300857661	-93.2498632712483
1482	44.9305145776635	-93.2397202784012
1483	44.9215913328497	-93.2397909777715
1484	44.9233219898721	-93.2498525292501
1485	44.9233173682367	-93.25747332916
1486	44.9233233232221	-93.2650893271575
1487	44.9232883253307	-93.2711559019085
1488	44.9152812827332	-93.27147988346
1489	44.9156802980614	-93.2650760232014
149	45.3663508937322	-93.1275126956358
1490	44.9160675313798	-93.2578274534849
1491	44.9173022136988	-93.249922713381
1492	44.9093934340631	-93.2568853285524
1493	44.9072591556516	-93.270841176445
1494	44.899045822668	-93.2709807875538
1495	44.8924771469769	-93.2714727776505
1496	44.8926148732947	-93.2610208234511
1497	44.8962682627273	-93.2582268287344
1498	44.9019465523945	-93.2564672475401
1499	44.9065804081269	-93.239910586556
15	45.3524035388828	-93.3325808495318
150	45.3420331523317	-93.08142872408
1500	44.9013852896486	-93.2276336170615
1501	44.9018070746117	-93.2154056543535
1502	44.9017257713144	-93.2045289942752
1503	44.9083972665841	-93.2092016674969
1504	44.909004656061	-93.2177554903695
1505	44.9089774025101	-93.2275602271225
1506	44.9154398499516	-93.2276585551008
1507	44.9148334529668	-93.2181966497791
1508	44.9217250441168	-93.2255872866317
1509	44.9308826196487	-93.229267954912
151	45.3064407489642	-93.0811583524452
1510	44.9368200535489	-93.2281738684427
1511	44.9304979869028	-93.2237024397599
1512	44.930969295297	-93.2171626933594
1513	44.9306389927828	-93.2066154930964
1514	44.922999378008	-93.2066247003307
1515	44.9239293761433	-93.2149061953526
1516	44.9234670860169	-93.219075669116
1517	44.9184667694638	-93.2130600594315
1518	44.9123848143915	-93.2048769003035
1519	44.8977905796337	-93.1913787320403
152	45.2697364401756	-93.1121415481668
1520	44.8884431427989	-93.1949924657449
1521	44.879952227176	-93.2034566144541
1522	44.8924904565027	-93.2259041594224
1523	44.8779490750401	-93.2395741537551
1524	44.8720632035548	-93.2251122226008
1525	44.8684476538865	-93.2113481258896
1526	44.8465090581014	-93.221950257868
1527	44.8557174525455	-93.2314551354327
1528	44.8603226070305	-93.230331136014
1529	44.860816470751	-93.2421000861645
153	45.2739727406929	-93.0610339281636
1530	44.856042745077	-93.2424914601439
1531	44.8479054683403	-93.2434112988813
1532	44.8231479024264	-93.2521637704273
1533	44.8116305037854	-93.2802180578648
1534	44.822663902071	-93.2734328036803
1535	44.8213989943683	-93.2858402892948
1536	44.8349776190002	-93.2922172452489
1537	44.8335040587439	-93.2835265166155
1538	44.8298838851603	-93.2733834593397
1539	44.8371091795953	-93.273350228881
154	45.2652372373137	-93.0362114428546
1540	44.833850520963	-93.2633374577258
1541	44.836851781207	-93.2537847781542
1542	44.8438929957817	-93.2518700869209
1543	44.8443387184995	-93.2631531002726
1544	44.844324657926	-93.2733368421493
1545	44.8443280428118	-93.2834902681847
1546	44.8443392047267	-93.2934049381072
1547	44.8515801981846	-93.2933205630494
1548	44.8515576748862	-93.2834361189541
1549	44.8515481281112	-93.2733009958264
155	45.2294194652223	-93.0246047526187
1550	44.8538619252518	-93.2631156938728
1551	44.8539421108435	-93.2526256524982
1552	44.8574308320652	-93.2732237521707
1553	44.8572743191859	-93.2833270629925
1554	44.8572755282218	-93.293234003937
1555	44.8606391245876	-93.2933915212429
1556	44.8606462854464	-93.2834314188237
1557	44.8608084627937	-93.2732588390532
1558	44.8608550430899	-93.2630475649156
1559	44.860900888581	-93.2527031149015
156	45.2313652532323	-93.0392328250167
1560	44.8628885482809	-93.2525082720047
1561	44.8628269058993	-93.2630340371313
1562	44.8628179019445	-93.2731845844791
1563	44.8628114150153	-93.2833257332323
1564	44.8632817152655	-93.2943199970305
1565	44.8675730655684	-93.2933690211769
1566	44.8673043371022	-93.2833028019215
1567	44.8672961127602	-93.2731302981043
1568	44.8673120868666	-93.2630048162299
1569	44.8688343341103	-93.2521097820269
157	45.234426125014	-93.0584650800998
1570	44.8742085023863	-93.2547344046593
1571	44.8735972802737	-93.2629795679203
1572	44.8735916616523	-93.2730811420382
1573	44.8736252319785	-93.2834227903875
1574	44.8768222629209	-93.2930433163216
1575	44.8797061227554	-93.2830576480373
1576	44.8798910391363	-93.2730301586623
1577	44.879894900244	-93.2629438192219
1578	44.8798691353873	-93.252464247171
1579	44.8880111285859	-93.2563042298075
158	45.2256929037865	-93.0778146678048
1580	44.8870792546444	-93.2729943238107
1581	44.8872126596404	-93.2828693261724
1582	44.8867149057572	-93.2916977355875
1583	44.8870918397114	-93.3023408567916
1584	44.8871654648372	-93.3137262242193
1585	44.8865416987816	-93.323174248059
1586	44.8856083576686	-93.3406416452129
1587	44.8799679316575	-93.3396338181326
1588	44.8799638535499	-93.3238533194216
1589	44.879952820985	-93.3136935762603
159	45.2335543141374	-93.1118396238166
1590	44.877553419519	-93.3030900315227
1591	44.8682221625869	-93.3038507595635
1592	44.8709493241619	-93.313710591521
1593	44.8708822724088	-93.3238649309601
1594	44.8711712878305	-93.3405791845685
1595	44.8625380129309	-93.3381099060939
1596	44.8627599425032	-93.3241363690956
1597	44.8636401834768	-93.3138588214836
1598	44.8637039486524	-93.303629068536
